DOI,CodeAvailability
10.1038/s41597-020-0527-2,We used the following software and versions to process our dataset as described in the text: 1. STAR v2.5.3a was used for mapping reads to the Human reference genome NCBI build 37/hg19: https://github.com/alexdobin/STAR 2. featureCounts v1.6 was used to summarize gene counts: http://bioinf.wehi.edu.au/featureCounts/ 3. Picard v2.15.0 was used to measure 5′ to 3′ bias: http://broadinstitute.github.io/picard 4. DESeq2 v1.20.0 was used for differential expression analysis: https://bioconductor.org/packages/release/bioc/html/DESeq2.html . 5. IGV v2.8.2 was used to visualize MECP2 coding regions for sequence variation: http://software.broadinstitute.org/software/igv/ 6. Salmon was used to align reads to the Human GRCh38 reference transcriptome and estimate counts for each transcript: https://combine-lab.github.io/salmon/ 7. tximport v1.12.1 was used to summarize gene counts: https://bioconductor.org/packages/release/bioc/html/tximport.html 8. limma v3.40.2 was used to convert count data to log counts per million (logCPM) and to estimate weights: https://bioconductor.org/packages/release/bioc/html/limma.html 9. GeneMeta v1.56.0 was used to perform a random effects meta-analysis: https://www.bioconductor.org/packages/release/bioc/html/GeneMeta.html
10.1038/s41597-020-0529-0,"The code used for checking, cleaning and analysing the data is available in the open GitHuB repository “ https://github.com/Plant-Functional-Trait-Course/PFTC_1_2_China ”, of which a versioned copy is available at Zenodo 44 . There is also a link to the code from the published dataset 43 ."
10.1038/s41597-020-0522-7,Fire and Tree Mortality Database (FTM) is available from Forest Service Research Data Archive https://doi.org/10.2737/RDS-2020-0001 . All reformatting of contributed data was completed in R version 3.6.1 99 . Original contributed data are only available by contacting data contributors. The code used to reformat the data may be obtained contacting C. A. Cansler.
10.1038/s41597-020-0539-y,The data as reported were generated from experiments and are not relevant to any computer codes.
10.1038/s41597-020-0541-4,"The following open access software and versions were used for quality control and data analysis as described in the main text: Trimmomatic, version 0.36 was used to filter and trim low quality reads and bases from FASTQ sequencing data files: http://www.usadellab.org/cms/?page=trimmomatic FastQC, version 0.11.5 was used for quality analysis of raw FASTQ sequencing data: http://www.bioinformatics.babraham.ac.uk/projects/fastqc/ Kallisto, version 0.42.3 was used to index and psedudoalign sequencing reads to the human hg38 transcriptome as well as to quantify transcripts in each samples: https://pachterlab.github.io/kallisto/ MultiQC, was used to aggregate and visualize FastQC, Trimmomatic, and Kallisto data outputs: https://multiqc.info/ Sleuth, was used to analyze transcript abundances quantified by Kallisto as well as to calculate and summarize differential transcript expression: https://pachterlab.github.io/sleuth/about All code and walkthroughs used for quality assessment and data analysis in this study is available at: https://github.com/enkera/Schumacker2019_Sci_Data"
10.1038/s41597-020-0540-5,"Digital image correlation is performed with Fast Iterative Digital Image Correlation (FIDIC) software 35 written in Matlab and available from https://github.com/FranckLab/ or https://github.com/jknotbohm/FIDIC . Code to compute cell boundaries, cell-substrate tractions, and monolayer stresses is available at https://github.com/jknotbohm/Cell-Traction-Stress . One script in the software package to compute tractions is from https://github.com/CellMicroMechanics/Easy-to-use_TFM_package (ref. 36 ). Code to compute cell trajectories and representative code to plot results are available from https://github.com/jknotbohm/Cell-Traction-Stress-Velocity-Plots ."
10.1038/s41597-020-0545-0,"All the pre-processing steps were performed using the available software TopSpin 3.1 (Bruker BioSpin, Germany), AMIX v.3.9.10 (Bruker BioSpin, Germany), and PLS-Toolbox 6.5 (Eigenvector Research, Wenatchee, WA, USA)."
10.1038/s41597-020-0536-1,"All source code is provided at ( https://gitlab.com/buchserlab/viraldomains ). The software is designed to be compiled and run with the publicly available DotNetCore, which can be downloaded free with VS Code, or Visual Studio Community Edition."
10.1038/s41597-020-0538-z,MISSING
10.1038/s41597-020-0544-1,"The code used in the Usage Notes section is publicly available through the Zenodo repository 73 . The Usage Notes section was performed using R computing language 64 and the packages: finch 71 , tidyverse 74 , knitr 68 and here 75 ."
10.1038/s41597-020-0543-2,"We have made the pre-trained weights of BioBERT freely available at https://github.com/naver/biobert-pretrained , and the source code for fine-tuning BioBERT available at https://github.com/dmis-lab/biobert ."
10.1038/s41597-020-0516-5,"Our Python code that converts the JSON format of NJC19 network data (NJC19_network.json 35 ) to the format of Supplementary Table 1 can be downloaded from the Dryad Digital Repository 35 . For the taxonomic profiling of microbiome samples for the NJC19 construction, we used MetaPhlAn v2.0 with the “sensitive-local” mapping option and QIIME v1.8.0 with Greengenes v13_8_pp reference files 30 , 31 , as described above. The aforementioned cys file of NJC19 for network visualization was produced by Cytoscape v3.7.2 36 ."
10.1038/s41597-020-0542-3,Our software is available through U.S. Geological Survey code repository (https://doi.org/10.5066/P9XZCPMT) 10 . Our serial code is also available in our Github page: https://github.com/mehdiheris/RasterizingBuildingFootprints .
10.1038/s41597-020-0551-2,"The R code used to generate Figs. 3 , 4 , 5 , 7 , and 8 can be found in Zenodo Digital Repository 37 ."
10.1038/s41597-020-0546-z,MISSING
10.1038/s41597-020-0530-7,"The code for working with the LiPD data files, including basic functions in three programming languages, is available on GitHub ( https://github.com/nickmckay/LiPD-utilities ). The code used to compute the temperature reconstructions, including the ensembles and the composites, and to the code for generating Figs. 2–6, is available at: https://github.com/nickmckay/Temperature12k under a MIT license 37 ."
10.1038/s41597-020-0549-9,Scripts used to generate the MARES reference databases and technical validation are freely available from https://github.com/wpearman1996/MARES_database_pipeline
10.1038/s41597-020-0547-y,"The cheminformatic tool for probabilistic identification of carbohydrate (CTPIC) program was developed using Python and is available on our website ( http://ctpic.nmrfam.wisc.edu ) as a web server. In addition, the source codes are available through GitHub ( https://github.com/htdashti/ctpic )."
10.1038/s41597-020-0550-3,The QuickNII (RRID:SCR_016854) tool was used for spatial co-registration of atlases. Microscoft Access 2016 was used to create the database.
10.1038/s41597-020-0555-y,"Data pre-processing tools for (1) pre-determining epitope and paratope residues, (2) re-numbering antibody residues with numeric identifiers, and (3) re-labelling multiple chains have been uploaded to GitHub at https://github.com/baddtongji/CE_BLAST . The methods involved in the technical validation are integrated into the CE-BLAST web server and can be accessed at http://bidd2.nus.edu.sg/czw/ce_blast/ ."
10.1038/s41597-020-0565-9,"All the software programs used in the bioinformatics workflow (transcriptome assembly, pre and post-assembly processing stages and transcriptome annotation) are presented in the Methods section. All programs and databases have the versions, download dates, and parameters described. Software programs with no parameters associated were used with the default settings."
10.1038/s41597-020-0554-z,The fire indices have been generated using the open source model GEFF v3.1 ( https://git.ecmwf.int/projects/CEMSF/repos/geff ). The code to reproduce the results of this manuscript is openly available on a public repository on GitHub ( https://github.com/cvitolo/paper_geff_era5 ).
10.1038/s41597-020-0519-2,"The workflow utilized for quality filtering the RNAseq reads, alignment to references genomes, and counting of mapped reads has previously been described 11 , and can be found in the “SysMetEx – Data analysis” repository 57 . Reference genomes of the three strains used in the project and auxiliary files can be accessed at the “SysMetEx – Reference genomes” repository 58 . Proteomics data processing was carried out according to the MaxQuant parameter (FAIRDOMHub repository “SysMetEx – Dataset collection” 55 , file “maxquant parameters”)."
10.1038/s41597-020-0553-0,Matlab code for reproducing the case-study analysis of diverse empirical time-series data is available at https://github.com/benfulcher/Empirical1000_LowDimProj . Source code for the web implementation of the CompEngine interface is available at https://github.com/compenginecode/compengine-frontend . Source code for the API for querying the CompEngine database is available at https://github.com/compenginecode/compengine-api .
