DOI,DataAvailability
10.1038/s41597-023-02106-1,"All the public datasets in MouseBytes are accessible through the Data Lab ( https://mousebytes.ca/data-extraction ) page described above. All the required metadata associated with each dataset are provided in the drop down menus to facilitate extracting the data. As part of the Data Citation Implementation Pilot (DCIP) project, a practical roadmap was developed to implement data citation for scholarly data repositories into three phases of required, recommended and optional 26 . To be compatible with the required DCIP principles, we registered the metadata with Datacite ( https://datacite.org/ ), and generated the DOIs for all the public datasets in both MouseBytes and MouseBytes+. Such unique and persistent links were provided in the Search page for MouseBytes ( https://mousebytes.ca/search-experiment ) and in the Repositories page ( https://mousebytes.ca/comp-search?showall=true ) for MouseBytes+ which provides full access to the public datasets along with their metadata in CSV format. In addition to cognitive data, other data modalities such as MRI data and Fiber Photometry data correlated with behavioral analysis are hosted in the MouseBytes+ ( https://mousebytes.ca/comp-search ) where a unique link is assigned to each dataset to simplify data access and sharing provided that the status of the repository is public. The list of all the datasets in MouseBytes+ can be found in MouseBytes+ Repositories ( https://mousebytes.ca/comp-search?showall=true ) page."
10.1038/s41597-023-02119-w,MISSING
10.1038/s41597-023-02094-2,MISSING
10.1038/s41597-023-02132-z,MISSING
10.1038/s41597-023-02120-3,MISSING
10.1038/s41597-023-02124-z,MISSING
10.1038/s41597-023-02117-y,MISSING
10.1038/s41597-023-02078-2,MISSING
10.1038/s41597-023-02154-7,MISSING
10.1038/s41597-023-02145-8,MISSING
10.1038/s41597-023-02126-x,MISSING
10.1038/s41597-023-02066-6,MISSING
10.1038/s41597-023-02118-x,MISSING
10.1038/s41597-023-02151-w,MISSING
10.1038/s41597-023-02116-z,MISSING
10.1038/s41597-023-02143-w,MISSING
10.1038/s41597-023-02125-y,MISSING
10.1038/s41597-023-02146-7,MISSING
10.1038/s41597-023-02129-8,Data available at this link: osf.io/kzrc4 86
10.1038/s41597-023-02122-1,MISSING
10.1038/s41597-023-02082-6,MISSING
10.1038/s41597-023-02138-7,MISSING
10.1038/s41597-023-02144-9,MISSING
10.1038/s41597-023-02072-8,MISSING
10.1038/s41597-023-02147-6,MISSING
10.1038/s41597-023-02130-1,MISSING
10.1038/s41597-023-02121-2,MISSING
10.1038/s41597-023-02102-5,MISSING
10.1038/s41597-023-02139-6,MISSING
10.1038/s41597-023-02127-w,MISSING
10.1038/s41597-023-02134-x,MISSING
10.1038/s41597-023-02104-3,MISSING
10.1038/s41597-023-02150-x,MISSING
10.1038/s41597-023-02160-9,MISSING
10.1038/s41597-023-02164-5,MISSING
10.1038/s41597-023-02157-4,MISSING
10.1038/s41597-023-02142-x,MISSING
10.1038/s41597-023-02159-2,MISSING
10.1038/s41597-023-02156-5,MISSING
10.1038/s41597-023-02148-5,MISSING
10.1038/s41597-023-02131-0,MISSING
10.1038/s41597-023-02149-4,MISSING
10.1038/s41597-023-02158-3,MISSING
10.1038/s41597-023-02171-6,MISSING
10.1038/s41597-023-02173-4,MISSING
10.1038/s41597-023-02140-z,MISSING
10.1038/s41597-023-02190-3,MISSING
10.1038/s41597-023-02181-4,MISSING
10.1038/s41597-023-02172-5,MISSING
10.1038/s41597-023-02163-6,MISSING
10.1038/s41597-023-02133-y,MISSING
10.1038/s41597-023-02176-1,MISSING
10.1038/s41597-023-02175-2,MISSING
10.1038/s41597-023-02080-8,MISSING
10.1038/s41597-023-02182-3,MISSING
10.1038/s41597-023-02170-7,MISSING
10.1038/s41597-023-02196-x,MISSING
10.1038/s41597-023-02179-y,MISSING
10.1038/s41597-023-02185-0,MISSING
10.1038/s41597-023-02100-7,MISSING
10.1038/s41597-023-02153-8,MISSING
10.1038/s41597-023-02177-0,MISSING
10.1038/s41597-023-02162-7,MISSING
10.1038/s41597-023-02192-1,MISSING
10.1038/s41597-023-02191-2,MISSING
10.1038/s41597-023-02193-0,MISSING
10.1038/s41597-023-02187-y,MISSING
10.1038/s41597-023-02214-y,MISSING
10.1038/s41597-023-02188-x,MISSING
10.1038/s41597-023-02183-2,MISSING
10.1038/s41597-023-02152-9,MISSING
10.1038/s41597-023-02174-3,MISSING
10.1038/s41597-023-02212-0,MISSING
10.1038/s41597-023-02207-x,MISSING
10.1038/s41597-023-02219-7,MISSING
10.1038/s41597-023-02226-8,MISSING
10.1038/s41597-023-02218-8,MISSING
10.1038/s41597-023-02167-2,• IMI Data Catalog: https://datacatalog.elixir-luxembourg.org/ • EBI repositories ◦ ReSOLUTE data in BioSamples: https://www.ebi.ac.uk/biosamples/samples?filter=attr:project:RESOLUTE ◦ CARE ■ Pre-FAIRification: https://zenodo.org/record/5872683#.YvZff-xBwbk ■ FAIRified data in ChEMBL: https://doi.org/10.6019/CHEMBL4651402 • FAIRification results: https://fairplus.github.io/fairification-results/
10.1038/s41597-023-02195-y,MISSING
10.1038/s41597-023-02202-2,MISSING
10.1038/s41597-023-02166-3,"The FAIR Cookbook is published at https://faircookbook.elixir-europe.org . The content is available in a dedicated public repository on GitHub: https://github.com/FAIRplus/the-fair-cookbook , under the CC-BY-4.0 license."
10.1038/s41597-023-02210-2,MISSING
10.1038/s41597-023-02220-0,MISSING
10.1038/s41597-023-02206-y,MISSING
10.1038/s41597-023-02169-0,MISSING
10.1038/s41597-023-02213-z,MISSING
10.1038/s41597-023-02098-y,MISSING
10.1038/s41597-023-02224-w,MISSING
10.1038/s41597-023-02231-x,MISSING
10.1038/s41597-023-02200-4,MISSING
10.1038/s41597-023-02223-x,MISSING
10.1038/s41597-023-02064-8,MISSING
10.1038/s41597-023-02221-z,MISSING
10.1038/s41597-023-02239-3,MISSING
10.1038/s41597-023-02189-w,MISSING
10.1038/s41597-023-02235-7,MISSING
10.1038/s41597-023-02199-8,"Due to different contractual conditions, only a subset of the photographs of the graffiti are public, with those provided by police departments in Mannheim, Munich and Cologne are not publicly visible. This does not apply to the metadata of the photographs which were compiled by our annotators, all of which are public. All the photographs provided by the private collector Peter Kreuzer together with its annotations are publicly available. Note that, some parts of the publicly available graffiti’s photographs are distorted for data protection reasons. For data protection reasons, the annotators’ names are not publicly available. All the data within Ingrid KG is publicly available under the Creative Commons Attribution 4.0 International license. All our resources are served from one of our servers via persistent URIs . For an example resource see (grfr:64681grfr:64681). The resource is maintained by the DICE research team ( https://dice-research.org ) as part of the lab’s H obbit dataset efforts 6 . A 100TB-Server maintained by the Paderborn university’s computing center is hosting the knowledge graph. We also provide dump files of our dataset for download. Ingrid KG dump files are located on our Hobbit storage https://hobbitdata.informatik.uni-leipzig.de/INGRID/ and archived on Zenodo 3 . Finally, we publicly serve Ingrid KG via a SPARQL endpoint ( https://graffiti.data.dice-research.org/sparql ). Table 3 summarizes all technical details of our knowledge graph pertaining to its availability."
10.1038/s41597-023-02245-5,MISSING
10.1038/s41597-023-02244-6,MISSING
10.1038/s41597-023-02228-6,MISSING
10.1038/s41597-023-02240-w,MISSING
10.1038/s41597-023-02161-8,MISSING
10.1038/s41597-023-02135-w,MISSING
10.1038/s41597-023-02246-4,MISSING
10.1038/s41597-023-02236-6,MISSING
10.1038/s41597-023-02253-5,"The data supports this finding can be accessed from the Figshare 31 ( https://doi.org/10.6084/m9.figshare.22787405 ). The “Date.xlsx” file contains separate sheets that provide pertinent metadata for assessing the incidence and mortality rates of breast cancer based on various factors such as time, gender, region, country, and socio-demographic index (SDI). In addition to this information, the document also includes data on the World population age standard, the HDI of different countries in 1990, and Global Population Forecasts spanning from 2017 to 2100."
10.1038/s41597-023-02222-y,MISSING
10.1038/s41597-023-02217-9,MISSING
10.1038/s41597-023-02203-1,MISSING
10.1038/s41597-023-02205-z,MISSING
10.1038/s41597-023-02184-1,MISSING
10.1038/s41597-023-02225-9,MISSING
10.1038/s41597-023-02103-4,MISSING
10.1038/s41597-023-02178-z,MISSING
10.1038/s41597-023-02255-3,MISSING
10.1038/s41597-023-02252-6,MISSING
10.1038/s41597-023-02204-0,MISSING
10.1038/s41597-023-02197-w,MISSING
10.1038/s41597-022-01757-w,MISSING
10.1038/s41597-023-02198-9,MISSING
10.1038/s41597-023-02070-w,MISSING
10.1038/s41597-023-02247-3,MISSING
10.1038/s41597-023-02251-7,MISSING
10.1038/s41597-023-02250-8,MISSING
10.1038/s41597-023-02254-4,MISSING
10.1038/s41597-023-02233-9,MISSING
10.1038/s41597-023-02180-5,MISSING
10.1038/s41597-023-02261-5,MISSING
10.1038/s41597-023-02229-5,MISSING
10.1038/s41597-023-02248-2,MISSING
10.1038/s41597-023-02243-7,MISSING
10.1038/s41597-023-02262-4,MISSING
10.1038/s41597-023-02269-x,Data and metadata in PANGAEA is freely available via the website and by programmatic access. The licence for metadata is CC0 and for data CC-BY.
10.1038/s41597-023-02265-1,MISSING
10.1038/s41597-023-02264-2,MISSING
10.1038/s41597-023-02155-6,MISSING
10.1038/s41597-023-02242-8,We recommend using the test dataset 27 ( https://doi.org/10.12751/g-node.3yl5qi ). It contains a basic yoda structure (Fig. 2A ) and is sufficiently small to allow rapid processing.
10.1038/s41597-023-02092-4,MISSING
10.1038/s41597-023-02215-x,MISSING
10.1038/s41597-023-02278-w,MISSING
10.1038/s41597-023-02209-9,"The single-cell and single-nucleus datasets generated in the study have been deposited on Figshare 62 , 63 . These files contain 4 assay slots (raw counts matrix, sample-dependent SCT-transformed values, post-integration SCT-corrected values, and the secondary integration SCT-corrected values) and some meta-data slots, including the dataset of origin (GEO sample accession number), the batch of origin (GEO series accession number), the method used (scRNA-seq vs snRNA-seq), the clusters, and the cell type labelling. The Figshare repository also contains supplementary Tables 1 and 2 64 , 65 ."
10.1038/s41597-023-02263-3,MISSING
10.1038/s41597-023-02058-6,MISSING
10.1038/s41597-023-02259-z,MISSING
10.1038/s41597-023-02283-z,MISSING
10.1038/s41597-023-02276-y,MISSING
10.1038/s41597-023-02285-x,MISSING
10.1038/s41597-023-02208-w,"CORE provides several large data dumps of the processed and aggregated data under the ODC-BY licence ( https://core.ac.uk/documentation/dataset ). The only condition for both commercial and non-commercial reuse of these datasets is to acknowledge the use of CORE in their outputs. Additionally, CORE makes its API and most recent data dump freely available to registered individual users and researchers. Please note that CORE claims no rights in the aggregated content itself which is open access and therefore freely available to everyone. All CORE data rights correspond to the sui generis database rights of the aggregated and processed collection. Licences for CORE services, such as the API and FastSync, are available for commercial users wishing to benefit from convenient access to CORE data with guaranteed level of customer support. The organisation running CORE, i.e. The Open University, is a charitable organisation fully committed to the Open Research mission. CORE is a signatory of the Principles of Open Scholarly Infrastructure (POSI) ( https://openscholarlyinfrastructure.org/posse ). No profit generation is practised. Instead, CORE’s income from licences to commercial parties is used solely to provide sustainability by means of enabling CORE to become less reliant on unstable project grants, thus offsetting and reducing the cost of CORE to the taxpayer. This is done in full compliance with the principles and best practices of sustainable open science infrastructure."
10.1038/s41597-023-02279-9,MISSING
10.1038/s41597-023-02284-y,MISSING
10.1038/s41597-023-02249-1,MISSING
10.1038/s41597-023-02241-9,MISSING
10.1038/s41597-023-02271-3,MISSING
10.1038/s41597-023-02282-0,MISSING
10.1038/s41597-023-02267-z,MISSING
10.1038/s41597-023-02257-1,MISSING
10.1038/s41597-023-02288-8,MISSING
10.1038/s41597-023-02286-w,MISSING
10.1038/s41597-023-02268-y,MISSING
10.1038/s41597-023-02289-7,MISSING
10.1038/s41597-023-02272-2,MISSING
10.1038/s41597-023-02237-5,MISSING
10.1038/s41597-023-02291-z,MISSING
10.1038/s41597-023-02227-7,MISSING
10.1038/s41597-023-02287-9,MISSING
10.1038/s41597-023-02260-6,MISSING
10.1038/s41597-023-02292-y,MISSING
10.1038/s41597-023-02277-x,MISSING
10.1038/s41597-023-02293-x,MISSING
10.1038/s41597-023-02281-1,"A Figshare item titled “A Geospatial and Binomial Logistic Regression Model to Prioritize Sampling for Per- and Polyfluorinated Alkyl Substances (PFAS) in Public Water Systems-Dataset” which includes GIS layers derived from the results of a regression model. https://doi.org/10.6084/m9.figshare.16560144 31 . A Figshare item titled “A FAIR approach to detect and share PFAS hot-spot areas and water systems in Kentucky”, which includes GIS layers identifying PFAS hot-spot areas and water systems in Kentucky. https://doi.org/10.6084/m9.figshare.15218958 32 ."
10.1038/s41597-023-02299-5,MISSING
10.1038/s41597-023-02275-z,MISSING
10.1038/s41597-023-02304-x,MISSING
10.1038/s41597-023-02295-9,MISSING
10.1038/s41597-023-02307-8,MISSING
10.1038/s41597-023-02266-0,MISSING
10.1038/s41597-023-02273-1,MISSING
10.1038/s41597-023-02280-2,MISSING
10.1038/s41597-023-02238-4,MISSING
10.1038/s41597-023-02297-7,MISSING
10.1038/s41597-023-02294-w,MISSING
10.1038/s41597-023-02311-y,MISSING
10.1038/s41597-023-02301-0,MISSING
10.1038/s41597-023-02303-y,MISSING
10.1038/s41597-023-02308-7,MISSING
10.1038/s41597-023-02309-6,MISSING
10.1038/s41597-023-02270-4,MISSING
10.1038/s41597-023-02310-z,MISSING
10.1038/s41597-023-02314-9,MISSING
10.1038/s41597-023-02313-w,MISSING
10.1038/s41597-023-02256-2,"The questionnaires and complete answers from the four databases are available in the supplementary information 14 , which can be accessed via the following https://doi.org/10.6084/m9.figshare.22643419 . No other data was used for this paper."
10.1038/s41597-023-02321-w,MISSING
10.1038/s41597-023-02315-8,MISSING
10.1038/s41597-023-02306-9,MISSING
10.1038/s41597-023-02319-4,MISSING
10.1038/s41597-023-02312-x,MISSING
10.1038/s41597-023-02290-0,MISSING
10.1038/s41597-023-02325-6,MISSING
10.1038/s41597-023-02230-y,The Bees biodiversity dataset graph 35 analyzed in the examples is available in Zenodo at https://doi.org/10.5281/zenodo.7036080 . The Zenodo publication contains the graph cited in the examples with content signature hash://sha256/85138e506a29fb73099fb050372d8a379794ab57fe4bfdf141743db0de2b985c . The publication can also be found by entering the content signature’s hash into the search bar at https://zenodo.org .
10.1038/s41597-023-02322-9,MISSING
10.1038/s41597-023-02234-8,MISSING
10.1038/s41597-023-02331-8,"All data generated or analyzed during this study are included in this published article and its supplementary information files. Supplementary table S1 is deposited on Figshare ( https://doi.org/10.6084/m9.figshare.22818080 ) 61 . All R packages and scripts used for the analyses are available publicly as described in the methods section. ICGC dataset is available at https://dcc.icgc.org/projects ,"
10.1038/s41597-023-02274-0,MISSING
10.1038/s41597-023-02324-7,MISSING
10.1038/s41597-023-02336-3,MISSING
10.1038/s41597-023-02323-8,MISSING
10.1038/s41597-023-02318-5,MISSING
10.1038/s41597-023-02328-3,MISSING
10.1038/s41597-023-02332-7,MISSING
10.1038/s41597-023-02335-4,"All the data presented herein are available as MultiAssayExperiments 25 via the curatedPCaData R package ( https://github.com/Syksy/curatedPCaData ) along with code that can be used to reproduce these objects. The original raw data repositories along with unique identifiers are listed, such as GEO accession IDs or cBioPortal identifiers listed in Table 1 ."
10.1038/s41597-023-02114-1,MISSING
10.1038/s41597-023-02338-1,"The transcriptomics datasets analyzed during this study can be accessed on the NCBI GEO portal ( https://www.ncbi.nlm.nih.gov/geo/geo2r ), using the accession provided in the referenced DOI 98 , 99 , 100 , 101 , 102 , 103 , 104 , 105 , 106 , 107 , 108 , 109 , 110 , 111 , 112 , 113 , 114 , 115 , 116 , 117 , 118 , 119 , 120 , 121 , 122 , 123 , 124 . Otherwise, all the data analyzed during this study are included in the main manuscript or the associated Supplementary Information files (online PDF). Additional supplementary files have been uploaded on the figshare repository, and include the following: (i) DATA BEHIND FIGURES 125 (i.e., Data on individual gene markers presented in the Figs. 1 – 3 and S4 – S7 ), (ii) ADDITIONAL EXCEL FILES 126 , containing Table S3 (additional microarray datasets with GEO accession), Table S4 (CSF proteome profiling covering select markers), SUPPLEMENTARY EXCEL FILE 1, containing unique probe IDs for the platform GPL570 (for Dataset GSE7621 and Dataset GSE20146), GPL6104 (for Dataset GSE26927) and GPL6480 (for Dataset GSE43490) and SUPPLEMENTARY EXCEL FILE 2, containing global expression profile of the top altered genes (differential expression between control and PD samples) in the PD datasets GSE7621, GSE43490 and GSE20146."
